Section,Division,Group,Description,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022,Mar 2022,Apr 2022,May 2022,Jun 2022,Jul 2022,Aug 2022,Sep 2022,Oct 2022,Nov 2022,Dec 2022,Jan 2023,Feb 2023,Mar 2023,Apr 2023,May 2023,Jun 2023,Jul 2023,Aug 2023,Sep 2023,Oct 2023,Nov 2023,Dec 2023,Jan 2024,Feb 2024,Mar 2024,Apr 2024
F,43,433,Building completion and finishing,584.0,469.0,481.0,529.0,602.0,644.0,426.0,478.0,774.0,873.0,21.0,22.0,32.0,30.0,38.0,45.0,31.0,54.0,44.0,48.0,59.0,54.0,73.0,49.0,86.0,67.0,56.0,69.0,60.0,61.0,58.0,72.0,52.0,71.0,49.0,62.0,80.0,60.0,93.0,98.0,46.0,80.0,73.0,70.0,80.0,82.0,54.0,63.0,60.0,79.0
F,43,439,Other specialised construction activities,451.0,427.0,431.0,441.0,531.0,510.0,302.0,420.0,636.0,602.0,17.0,18.0,24.0,24.0,33.0,39.0,35.0,40.0,49.0,43.0,57.0,41.0,53.0,53.0,81.0,55.0,56.0,50.0,45.0,53.0,47.0,46.0,42.0,55.0,45.0,40.0,69.0,41.0,66.0,45.0,47.0,46.0,45.0,48.0,63.0,47.0,39.0,48.0,37.0,54.0
G,,,WHOLESALE AND RETAIL TRADE; REPAIR OF MOTOR VEHICLES AND MOTORCYCLES,2262.0,2169.0,2016.0,2141.0,2347.0,2457.0,1687.0,1722.0,3282.0,3944.0,98.0,93.0,135.0,96.0,132.0,133.0,140.0,160.0,177.0,168.0,200.0,190.0,218.0,176.0,313.0,288.0,265.0,258.0,294.0,299.0,250.0,297.0,301.0,323.0,280.0,277.0,402.0,274.0,385.0,329.0,253.0,357.0,313.0,366.0,383.0,325.0,253.0,307.0,280.0,355.0
G,45,,Wholesale and retail trade and repair of motor vehicles and motorcycles,347.0,373.0,362.0,350.0,398.0,371.0,261.0,331.0,565.0,635.0,16.0,23.0,19.0,20.0,24.0,26.0,33.0,33.0,33.0,29.0,36.0,39.0,37.0,27.0,61.0,49.0,33.0,45.0,43.0,58.0,32.0,55.0,67.0,58.0,44.0,52.0,69.0,47.0,53.0,40.0,47.0,58.0,50.0,63.0,66.0,46.0,36.0,45.0,43.0,65.0
G,45,451,Sale of motor vehicles,84.0,131.0,116.0,113.0,144.0,139.0,80.0,132.0,241.0,261.0,7.0,9.0,6.0,7.0,7.0,11.0,12.0,19.0,16.0,10.0,16.0,12.0,16.0,11.0,24.0,22.0,12.0,19.0,22.0,21.0,17.0,23.0,26.0,28.0,21.0,24.0,25.0,20.0,20.0,18.0,19.0,22.0,26.0,18.0,27.0,21.0,19.0,21.0,23.0,30.0
G,45,452,Maintenance and repair of motor vehicles,191.0,181.0,173.0,179.0,194.0,164.0,132.0,145.0,236.0,273.0,4.0,7.0,11.0,13.0,12.0,12.0,14.0,9.0,13.0,15.0,12.0,23.0,12.0,10.0,27.0,23.0,17.0,20.0,15.0,26.0,12.0,22.0,27.0,25.0,20.0,20.0,34.0,18.0,29.0,16.0,21.0,26.0,17.0,28.0,27.0,17.0,15.0,15.0,17.0,25.0
G,45,453,Sale of motor vehicle parts and accessories,59.0,49.0,60.0,48.0,56.0,51.0,38.0,42.0,67.0,79.0,3.0,7.0,2.0,0.0,5.0,3.0,6.0,4.0,3.0,2.0,5.0,2.0,8.0,5.0,9.0,3.0,2.0,3.0,5.0,6.0,3.0,8.0,11.0,4.0,2.0,8.0,8.0,7.0,4.0,4.0,6.0,9.0,2.0,12.0,9.0,8.0,2.0,5.0,2.0,8.0
G,45,454,"Sale, maintenance and repair of motorcycles and related parts and accessories",13.0,12.0,13.0,10.0,4.0,17.0,11.0,12.0,21.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,5.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,5.0,5.0,3.0,0.0,0.0,4.0,1.0,2.0
G,46,,"Wholesale trade, except of motor vehicles and motorcycles",763.0,779.0,713.0,688.0,723.0,779.0,549.0,461.0,915.0,1092.0,28.0,28.0,39.0,22.0,44.0,27.0,31.0,45.0,50.0,46.0,54.0,47.0,60.0,50.0,94.0,77.0,60.0,66.0,90.0,91.0,72.0,85.0,74.0,96.0,75.0,78.0,114.0,76.0,111.0,98.0,68.0,98.0,78.0,93.0,112.0,91.0,74.0,88.0,68.0,106.0
G,46,461,Wholesale on a fee or contract basis,157.0,132.0,137.0,111.0,147.0,144.0,94.0,111.0,213.0,270.0,6.0,4.0,7.0,11.0,10.0,5.0,9.0,12.0,11.0,12.0,15.0,9.0,12.0,8.0,19.0,20.0,8.0,15.0,25.0,31.0,18.0,25.0,14.0,18.0,18.0,20.0,24.0,16.0,40.0,23.0,17.0,21.0,21.0,21.0,32.0,17.0,19.0,23.0,14.0,20.0
G,46,462,Wholesale of agricultural raw materials and live animals,15.0,12.0,13.0,10.0,10.0,13.0,11.0,9.0,14.0,10.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0
G,46,463,"Wholesale of food, beverages and tobacco",133.0,141.0,120.0,139.0,146.0,145.0,125.0,86.0,173.0,203.0,4.0,7.0,6.0,2.0,11.0,8.0,5.0,5.0,9.0,9.0,11.0,9.0,7.0,13.0,7.0,19.0,16.0,15.0,16.0,21.0,15.0,14.0,13.0,17.0,15.0,14.0,26.0,18.0,8.0,18.0,13.0,24.0,12.0,16.0,20.0,19.0,14.0,12.0,17.0,22.0
G,46,464,Wholesale of household goods,165.0,164.0,144.0,137.0,147.0,165.0,125.0,116.0,206.0,244.0,9.0,8.0,8.0,4.0,15.0,5.0,6.0,11.0,14.0,7.0,17.0,12.0,20.0,13.0,29.0,17.0,14.0,12.0,17.0,11.0,13.0,17.0,18.0,25.0,16.0,17.0,22.0,16.0,24.0,23.0,18.0,21.0,22.0,26.0,21.0,18.0,14.0,23.0,17.0,15.0
G,46,465,Wholesale of information and communication equipment,47.0,42.0,46.0,45.0,41.0,44.0,20.0,14.0,40.0,38.0,1.0,1.0,2.0,0.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,3.0,0.0,4.0,4.0,3.0,4.0,6.0,2.0,6.0,5.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,6.0,4.0,2.0,4.0,5.0
G,46,466,"Wholesale of other machinery, equipment and supplies",28.0,40.0,30.0,48.0,37.0,44.0,28.0,18.0,30.0,47.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,0.0,5.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,4.0,2.0,4.0,6.0,4.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,7.0,6.0,3.0,3.0,2.0,4.0
G,46,467,Other specialised wholesale,81.0,92.0,88.0,69.0,75.0,80.0,46.0,30.0,86.0,90.0,2.0,4.0,4.0,0.0,1.0,3.0,0.0,3.0,7.0,3.0,0.0,3.0,7.0,4.0,13.0,5.0,4.0,3.0,7.0,11.0,5.0,8.0,7.0,12.0,6.0,2.0,10.0,8.0,10.0,8.0,7.0,12.0,4.0,6.0,11.0,6.0,6.0,12.0,5.0,11.0
G,46,469,Non-specialised wholesale trade,137.0,156.0,135.0,129.0,120.0,144.0,100.0,77.0,153.0,190.0,6.0,2.0,6.0,4.0,5.0,5.0,5.0,11.0,4.0,11.0,8.0,10.0,11.0,11.0,15.0,6.0,12.0,14.0,13.0,13.0,12.0,12.0,15.0,19.0,13.0,17.0,23.0,14.0,22.0,19.0,7.0,13.0,11.0,18.0,17.0,16.0,13.0,13.0,9.0,27.0
G,47,,"Retail trade, except of motor vehicles and motorcycles",1152.0,1017.0,941.0,1103.0,1226.0,1307.0,877.0,930.0,1802.0,2217.0,54.0,42.0,77.0,54.0,64.0,80.0,76.0,82.0,94.0,93.0,110.0,104.0,121.0,99.0,158.0,162.0,172.0,147.0,161.0,150.0,146.0,157.0,160.0,169.0,161.0,147.0,219.0,151.0,221.0,191.0,138.0,201.0,185.0,210.0,205.0,188.0,143.0,174.0,169.0,184.0
G,47,471,Retail sale in non-specialised stores,146.0,135.0,147.0,167.0,163.0,190.0,120.0,153.0,318.0,368.0,10.0,10.0,8.0,10.0,8.0,13.0,9.0,18.0,14.0,20.0,17.0,16.0,26.0,15.0,28.0,27.0,36.0,24.0,18.0,21.0,29.0,31.0,33.0,30.0,27.0,24.0,44.0,20.0,33.0,35.0,21.0,35.0,33.0,36.0,32.0,28.0,24.0,41.0,28.0,40.0
G,47,472,"Retail sale of food, beverages and tobacco in specialised stores",108.0,94.0,93.0,110.0,128.0,144.0,93.0,110.0,196.0,261.0,4.0,1.0,9.0,6.0,9.0,11.0,14.0,10.0,8.0,12.0,14.0,12.0,11.0,13.0,17.0,14.0,19.0,17.0,21.0,19.0,13.0,13.0,18.0,21.0,22.0,13.0,30.0,20.0,33.0,11.0,23.0,34.0,24.0,15.0,16.0,20.0,11.0,12.0,25.0,23.0
G,47,473,Retail sale of automotive fuel in specialised stores,5.0,5.0,5.0,3.0,5.0,12.0,1.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0
G,47,474,Retail sale of information and communication equipment in specialised stores,37.0,30.0,22.0,32.0,34.0,26.0,26.0,21.0,51.0,42.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,5.0,1.0,6.0,5.0,6.0,6.0,4.0,2.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,1.0,6.0,3.0,2.0,2.0,3.0,0.0,9.0
G,47,475,Retail sale of other household equipment in specialised stores,196.0,151.0,136.0,162.0,194.0,200.0,130.0,95.0,215.0,291.0,5.0,7.0,8.0,5.0,6.0,12.0,5.0,8.0,7.0,11.0,13.0,8.0,16.0,10.0,19.0,12.0,16.0,15.0,24.0,19.0,21.0,24.0,17.0,22.0,25.0,19.0,33.0,16.0,24.0,20.0,17.0,21.0,26.0,25.0,36.0,29.0,19.0,21.0,18.0,20.0
G,47,476,Retail sale of cultural and recreation goods in specialised stores,48.0,59.0,43.0,75.0,76.0,67.0,37.0,40.0,67.0,102.0,3.0,4.0,3.0,2.0,4.0,3.0,1.0,1.0,5.0,2.0,5.0,7.0,2.0,3.0,6.0,7.0,10.0,6.0,7.0,3.0,3.0,6.0,5.0,9.0,9.0,10.0,9.0,3.0,9.0,8.0,3.0,11.0,3.0,16.0,10.0,11.0,7.0,13.0,11.0,3.0
G,47,477,Retail sale of other goods in specialised stores,430.0,347.0,283.0,339.0,364.0,375.0,277.0,253.0,399.0,511.0,20.0,7.0,23.0,22.0,22.0,19.0,22.0,23.0,22.0,19.0,24.0,30.0,29.0,21.0,29.0,47.0,40.0,38.0,36.0,33.0,30.0,28.0,38.0,30.0,46.0,37.0,46.0,35.0,54.0,50.0,31.0,45.0,40.0,47.0,45.0,35.0,39.0,37.0,35.0,40.0
G,47,478,Retail sale via stalls and markets,8.0,12.0,10.0,9.0,16.0,15.0,7.0,17.0,24.0,34.0,0.0,0.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,5.0,2.0,4.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,5.0,1.0,2.0,2.0,3.0,2.0,0.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0,1.0
G,47,479,"Retail trade not in stores, stalls or markets",174.0,184.0,202.0,206.0,246.0,278.0,186.0,238.0,528.0,601.0,11.0,12.0,25.0,6.0,13.0,15.0,23.0,20.0,32.0,25.0,33.0,23.0,31.0,29.0,54.0,50.0,42.0,40.0,52.0,47.0,41.0,48.0,42.0,52.0,25.0,38.0,53.0,53.0,56.0,58.0,40.0,47.0,54.0,60.0,59.0,58.0,40.0,44.0,49.0,46.0
H,,,TRANSPORTATION AND STORAGE,413.0,359.0,343.0,410.0,518.0,545.0,435.0,532.0,785.0,881.0,20.0,18.0,30.0,38.0,36.0,52.0,54.0,67.0,62.0,53.0,54.0,48.0,44.0,69.0,70.0,78.0,65.0,39.0,60.0,69.0,62.0,78.0,82.0,69.0,54.0,69.0,75.0,58.0,98.0,87.0,68.0,70.0,63.0,93.0,80.0,66.0,63.0,76.0,61.0,99.0
H,49,,Land transport and transport via pipelines,271.0,239.0,207.0,260.0,338.0,366.0,291.0,373.0,558.0,608.0,15.0,7.0,20.0,28.0,26.0,40.0,37.0,48.0,42.0,39.0,39.0,32.0,38.0,47.0,49.0,61.0,44.0,31.0,33.0,54.0,49.0,52.0,53.0,47.0,32.0,46.0,50.0,38.0,71.0,58.0,47.0,40.0,50.0,71.0,58.0,47.0,44.0,48.0,42.0,62.0
H,49,491,"Passenger rail transport, interurban",1.0,0.0,2.0,2.0,4.0,1.0,2.0,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,49,492,Freight rail transport,2.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
H,49,493,Other passenger land transport,72.0,80.0,67.0,66.0,87.0,82.0,82.0,103.0,141.0,104.0,6.0,0.0,6.0,10.0,5.0,8.0,8.0,15.0,10.0,13.0,10.0,12.0,6.0,17.0,14.0,21.0,11.0,8.0,8.0,13.0,10.0,12.0,17.0,4.0,2.0,10.0,13.0,5.0,14.0,13.0,13.0,3.0,4.0,7.0,11.0,9.0,6.0,10.0,4.0,7.0
H,49,494,Freight transport by road and removal services,196.0,157.0,138.0,191.0,246.0,282.0,203.0,265.0,417.0,501.0,9.0,7.0,13.0,17.0,20.0,32.0,29.0,32.0,31.0,26.0,29.0,20.0,32.0,30.0,35.0,40.0,33.0,23.0,25.0,41.0,39.0,40.0,36.0,43.0,30.0,36.0,37.0,32.0,57.0,44.0,33.0,37.0,46.0,64.0,47.0,38.0,38.0,38.0,38.0,53.0
H,49,495,Transport via pipeline,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,50,,Water transport,9.0,7.0,7.0,8.0,7.0,8.0,10.0,6.0,8.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0
H,50,501,Sea and coastal passenger water transport,2.0,0.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
H,50,502,Sea and coastal freight water transport,4.0,7.0,6.0,2.0,3.0,5.0,6.0,5.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0
H,50,503,Inland passenger water transport,2.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,50,504,Inland freight water transport,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
H,51,,Air transport,16.0,9.0,10.0,14.0,11.0,13.0,7.0,11.0,16.0,11.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0
H,51,511,Passenger air transport,12.0,5.0,8.0,11.0,5.0,6.0,6.0,9.0,9.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
H,51,512,Freight air transport and space transport,4.0,4.0,2.0,3.0,6.0,7.0,1.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0
H,52,,Warehousing and support activities for transportation,76.0,63.0,57.0,75.0,102.0,95.0,82.0,88.0,107.0,157.0,1.0,6.0,4.0,4.0,6.0,8.0,9.0,12.0,12.0,7.0,11.0,8.0,6.0,10.0,12.0,11.0,9.0,5.0,11.0,8.0,3.0,14.0,11.0,7.0,7.0,12.0,13.0,12.0,14.0,17.0,9.0,19.0,8.0,15.0,19.0,12.0,11.0,16.0,10.0,24.0
H,52,521,Warehousing and storage,23.0,24.0,17.0,23.0,27.0,27.0,11.0,16.0,15.0,35.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,4.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,3.0,5.0,1.0,3.0,6.0,2.0,2.0,2.0,2.0,8.0
H,52,522,Support activities for transportation,53.0,39.0,40.0,52.0,75.0,68.0,71.0,72.0,92.0,122.0,1.0,5.0,3.0,4.0,5.0,7.0,6.0,10.0,8.0,7.0,9.0,7.0,6.0,8.0,10.0,10.0,7.0,4.0,11.0,7.0,3.0,9.0,11.0,6.0,5.0,10.0,8.0,10.0,13.0,14.0,6.0,14.0,7.0,12.0,13.0,10.0,9.0,14.0,8.0,16.0
H,53,,Postal and courier activities,41.0,41.0,62.0,53.0,60.0,63.0,45.0,54.0,96.0,92.0,3.0,4.0,4.0,6.0,2.0,2.0,7.0,5.0,7.0,4.0,4.0,6.0,0.0,9.0,8.0,4.0,8.0,2.0,12.0,6.0,10.0,12.0,14.0,11.0,13.0,7.0,9.0,7.0,10.0,9.0,9.0,9.0,3.0,7.0,3.0,6.0,6.0,8.0,6.0,9.0
H,53,531,Postal activities under universal service obligation,10.0,7.0,12.0,11.0,10.0,9.0,3.0,5.0,13.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0
H,53,532,Other postal and courier activities,31.0,34.0,50.0,42.0,50.0,54.0,42.0,49.0,83.0,78.0,2.0,3.0,4.0,6.0,2.0,2.0,7.0,4.0,6.0,4.0,4.0,5.0,0.0,6.0,8.0,3.0,8.0,2.0,9.0,4.0,9.0,12.0,13.0,9.0,10.0,7.0,9.0,6.0,8.0,9.0,9.0,6.0,3.0,4.0,3.0,4.0,4.0,7.0,5.0,9.0
I,,,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,1647.0,1469.0,1522.0,1687.0,2081.0,2322.0,1713.0,1674.0,2711.0,3736.0,99.0,66.0,131.0,106.0,121.0,157.0,124.0,176.0,154.0,166.0,199.0,175.0,187.0,175.0,238.0,217.0,224.0,172.0,248.0,253.0,222.0,246.0,243.0,286.0,255.0,257.0,339.0,259.0,353.0,313.0,266.0,380.0,292.0,332.0,375.0,315.0,263.0,338.0,281.0,313.0
I,55,,Accommodation,160.0,126.0,100.0,117.0,115.0,172.0,171.0,132.0,189.0,263.0,6.0,9.0,15.0,7.0,13.0,9.0,12.0,5.0,10.0,9.0,17.0,20.0,12.0,6.0,14.0,19.0,19.0,15.0,32.0,17.0,13.0,14.0,12.0,16.0,12.0,15.0,17.0,10.0,15.0,16.0,15.0,44.0,14.0,28.0,23.0,54.0,25.0,18.0,15.0,11.0
I,55,551,Hotels and similar accommodation,140.0,105.0,80.0,88.0,95.0,144.0,143.0,97.0,125.0,144.0,4.0,8.0,12.0,7.0,12.0,5.0,7.0,4.0,5.0,8.0,10.0,15.0,8.0,5.0,10.0,13.0,15.0,6.0,15.0,10.0,9.0,13.0,10.0,11.0,10.0,12.0,12.0,8.0,11.0,12.0,6.0,12.0,6.0,24.0,18.0,13.0,17.0,10.0,11.0,7.0
I,55,552,Holiday and other short-stay accommodation,6.0,4.0,7.0,10.0,4.0,12.0,7.0,14.0,20.0,42.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,3.0,4.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,13.0,4.0,1.0,0.0,13.0,1.0,2.0,3.0,2.0
I,55,553,"Camping grounds, recreational vehicle parks and trailer parks",4.0,2.0,1.0,6.0,0.0,1.0,3.0,1.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,13.0,3.0,0.0,1.0,16.0,4.0,2.0,0.0,1.0
I,55,559,Other accommodation,10.0,15.0,12.0,13.0,16.0,15.0,18.0,20.0,41.0,36.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,5.0,1.0,4.0,3.0,4.0,0.0,3.0,4.0,4.0,7.0,9.0,4.0,0.0,1.0,1.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,1.0,6.0,1.0,3.0,4.0,12.0,3.0,4.0,1.0,1.0
I,56,,Food and beverage service activities,1487.0,1343.0,1422.0,1570.0,1966.0,2150.0,1542.0,1542.0,2522.0,3473.0,93.0,57.0,116.0,99.0,108.0,148.0,112.0,171.0,144.0,157.0,182.0,155.0,175.0,169.0,224.0,198.0,205.0,157.0,216.0,236.0,209.0,232.0,231.0,270.0,243.0,242.0,322.0,249.0,338.0,297.0,251.0,336.0,278.0,304.0,352.0,261.0,238.0,320.0,266.0,302.0
I,56,561,Restaurants and mobile food service activities,830.0,764.0,873.0,964.0,1317.0,1464.0,1041.0,1060.0,1720.0,2420.0,65.0,46.0,75.0,59.0,66.0,101.0,77.0,119.0,100.0,111.0,131.0,110.0,111.0,113.0,143.0,142.0,145.0,108.0,145.0,158.0,151.0,154.0,162.0,188.0,163.0,164.0,213.0,165.0,237.0,204.0,170.0,243.0,200.0,222.0,259.0,180.0,150.0,214.0,190.0,213.0
I,56,562,Event catering and other food service activities,115.0,99.0,102.0,144.0,169.0,159.0,152.0,202.0,290.0,285.0,6.0,7.0,16.0,15.0,19.0,19.0,18.0,19.0,18.0,24.0,23.0,18.0,25.0,22.0,34.0,14.0,27.0,12.0,29.0,28.0,21.0,39.0,20.0,19.0,23.0,25.0,31.0,20.0,21.0,23.0,22.0,30.0,26.0,19.0,22.0,23.0,17.0,30.0,23.0,21.0
I,56,563,Beverage serving activities,542.0,480.0,447.0,462.0,480.0,527.0,349.0,280.0,512.0,768.0,22.0,4.0,25.0,25.0,23.0,28.0,17.0,33.0,26.0,22.0,28.0,27.0,39.0,34.0,47.0,42.0,33.0,37.0,42.0,50.0,37.0,39.0,49.0,63.0,57.0,53.0,78.0,64.0,80.0,70.0,59.0,63.0,52.0,63.0,71.0,58.0,71.0,76.0,53.0,68.0
J,,,INFORMATION AND COMMUNICATION,1009.0,769.0,884.0,866.0,896.0,906.0,690.0,908.0,1289.0,1396.0,45.0,44.0,74.0,69.0,72.0,79.0,66.0,102.0,98.0,74.0,97.0,88.0,94.0,82.0,144.0,120.0,109.0,95.0,101.0,115.0,79.0,114.0,111.0,125.0,94.0,72.0,124.0,92.0,124.0,106.0,111.0,126.0,121.0,140.0,167.0,119.0,106.0,135.0,121.0,147.0
J,58,,Publishing activities,90.0,70.0,80.0,81.0,99.0,85.0,62.0,63.0,126.0,104.0,6.0,3.0,6.0,5.0,5.0,3.0,5.0,4.0,5.0,9.0,6.0,6.0,9.0,12.0,10.0,14.0,9.0,8.0,15.0,8.0,7.0,16.0,9.0,9.0,9.0,7.0,7.0,6.0,9.0,10.0,10.0,8.0,6.0,10.0,9.0,13.0,8.0,7.0,8.0,9.0
J,58,581,"Publishing of books, periodicals and other publishing activities",75.0,58.0,65.0,70.0,90.0,69.0,60.0,53.0,93.0,79.0,3.0,3.0,6.0,5.0,3.0,2.0,4.0,4.0,4.0,8.0,5.0,6.0,8.0,10.0,7.0,7.0,6.0,7.0,10.0,7.0,5.0,13.0,6.0,7.0,8.0,4.0,6.0,2.0,9.0,5.0,8.0,8.0,3.0,8.0,9.0,9.0,4.0,5.0,6.0,7.0
